Site_ID,Grade_Description,Date,Volume
10808,Premium Gas,2019-02-26,112.93
10808,Premium Gas,2019-02-27,97.72
10808,Premium Gas,2019-02-28,102.37
10808,Premium Gas,2019-03-01,107.12
10808,Premium Gas,2019-03-10,213.58
10808,Premium Gas,2019-03-12,256.45
10808,Premium Gas,2019-03-17,219.07
10808,Premium Gas,2019-03-24,222.07
10808,Premium Gas,2019-03-30,274.81
10808,Premium Gas,2019-03-31,289.21
10808,Premium Gas,2019-04-02,334.13
10808,Premium Gas,2019-04-04,359.31
10808,Premium Gas,2019-04-06,379.27
10808,Premium Gas,2019-04-07,220.86
10808,Premium Gas,2019-04-08,441.87
10808,Premium Gas,2019-04-09,288.73
10808,Premium Gas,2019-04-10,380.16
10808,Premium Gas,2019-04-11,354.24
10808,Premium Gas,2019-04-13,262.32
10808,Premium Gas,2019-04-14,340.85
10808,Premium Gas,2019-04-15,408.94
10808,Premium Gas,2019-04-16,322.7
10808,Premium Gas,2019-04-17,441.44
10808,Premium Gas,2019-04-18,387.61
10808,Premium Gas,2019-04-19,447.12
10808,Premium Gas,2019-04-20,332.05
10808,Premium Gas,2019-04-21,250.0
10808,Premium Gas,2019-04-22,407.46
10808,Premium Gas,2019-04-23,388.79
10808,Premium Gas,2019-04-24,498.1
10808,Premium Gas,2019-04-25,490.12
10808,Premium Gas,2019-04-26,503.47
10808,Premium Gas,2019-04-27,481.61
10808,Premium Gas,2019-04-28,348.49
10808,Premium Gas,2019-04-29,461.0
10808,Premium Gas,2019-04-30,385.16
10808,Premium Gas,2019-05-01,325.3
10808,Premium Gas,2019-05-04,521.61
10808,Premium Gas,2019-05-05,229.99
10808,Premium Gas,2019-05-06,467.76
10808,Premium Gas,2019-05-07,304.41
10808,Premium Gas,2019-05-08,241.49
10808,Premium Gas,2019-05-09,320.44
10808,Premium Gas,2019-05-10,452.58
10808,Premium Gas,2019-05-11,351.17
10808,Premium Gas,2019-05-12,274.13
10808,Premium Gas,2019-05-13,408.05
10808,Premium Gas,2019-05-14,354.09
10808,Premium Gas,2019-05-15,389.47
10808,Premium Gas,2019-05-16,368.02
10808,Premium Gas,2019-05-17,502.3
10808,Premium Gas,2019-05-18,198.27
10808,Premium Gas,2019-05-19,174.59
10808,Premium Gas,2019-05-20,309.78
10808,Premium Gas,2019-05-21,223.54
10808,Premium Gas,2019-05-22,373.61
10808,Premium Gas,2019-05-23,496.55
10808,Premium Gas,2019-05-24,569.09
10808,Premium Gas,2019-05-25,352.16
10808,Premium Gas,2019-05-26,215.76
10808,Premium Gas,2019-05-27,198.61
10808,Premium Gas,2019-05-28,477.62
10808,Premium Gas,2019-05-29,327.68
10808,Premium Gas,2019-05-30,372.38
10808,Premium Gas,2019-06-01,398.92
10808,Premium Gas,2019-06-02,194.93
10808,Premium Gas,2019-06-03,378.49
10808,Premium Gas,2019-06-04,298.01
10808,Premium Gas,2019-06-05,279.56
10808,Premium Gas,2019-06-06,364.76
10808,Premium Gas,2019-06-07,488.08
10808,Premium Gas,2019-06-08,352.29
10808,Premium Gas,2019-06-09,147.01
10808,Premium Gas,2019-06-10,347.37
10808,Premium Gas,2019-06-11,351.82
10808,Premium Gas,2019-06-12,423.57
10808,Premium Gas,2019-06-13,458.79
10808,Premium Gas,2019-06-14,465.67
10808,Premium Gas,2019-06-15,477.25
10808,Premium Gas,2019-06-16,460.31
10808,Premium Gas,2019-06-17,495.65
10808,Premium Gas,2019-06-21,75.95
10808,Premium Gas,2019-06-22,75.95
10808,Premium Gas,2019-12-12,0.0
10808,Premium Gas,2019-12-13,0.0
10808,Premium Gas,2019-12-14,0.0
10808,Premium Gas,2019-12-15,0.0
10808,Premium Gas,2019-12-16,0.0
10808,Premium Gas,2019-12-17,393.0
10808,Premium Gas,2019-12-18,589.0
10808,Premium Gas,2019-12-19,733.0
10808,Premium Gas,2019-12-21,1075.0
10808,Premium Gas,2019-12-22,927.0
10808,Premium Gas,2019-12-23,680.0
10808,Premium Gas,2019-12-24,0.0
10808,Premium Gas,2019-12-26,12.0
10808,Premium Gas,2019-12-27,48.0
10808,Premium Gas,2019-12-28,26.0
10808,Premium Gas,2019-12-29,41.0
10808,Premium Gas,2019-12-30,48.0
10808,Premium Gas,2019-12-31,31.0
10808,Premium Gas,2020-01-01,18.0
10808,Premium Gas,2020-01-02,79.0
10808,Premium Gas,2020-01-03,50.0
10808,Premium Gas,2020-01-04,30.0
10808,Premium Gas,2020-01-05,51.0
10808,Premium Gas,2020-01-06,73.0
10808,Premium Gas,2020-01-07,35.0
10808,Premium Gas,2020-01-08,57.0
10808,Premium Gas,2020-01-09,58.0
10808,Premium Gas,2020-01-10,28.0
10808,Premium Gas,2020-01-11,17.0
10808,Premium Gas,2020-01-12,13.0
10808,Premium Gas,2020-01-13,47.0
10808,Premium Gas,2020-01-14,44.0
10808,Premium Gas,2020-01-15,33.0
10808,Premium Gas,2020-01-16,58.0
10808,Premium Gas,2020-01-17,56.0
10808,Premium Gas,2020-01-18,29.0
10808,Premium Gas,2020-01-19,55.0
10808,Premium Gas,2020-01-20,27.0
10808,Premium Gas,2020-01-21,71.0
10808,Premium Gas,2020-01-22,32.0
10808,Premium Gas,2020-01-23,32.0
10808,Premium Gas,2020-01-24,74.0
10808,Premium Gas,2020-01-25,30.0
10808,Premium Gas,2020-01-26,32.0
10808,Premium Gas,2020-01-27,44.0
10808,Premium Gas,2020-01-28,52.0
10808,Premium Gas,2020-01-29,34.0
10808,Premium Gas,2020-01-30,77.0
10808,Premium Gas,2020-01-31,93.0
10808,Premium Gas,2020-02-01,58.0
10808,Premium Gas,2020-02-02,36.0
10808,Premium Gas,2020-02-03,53.0
10808,Premium Gas,2020-02-04,82.0
10808,Premium Gas,2020-02-05,4.0
10808,Premium Gas,2020-02-06,24.0
10808,Premium Gas,2020-02-07,49.0
10808,Premium Gas,2020-02-08,75.0
10808,Premium Gas,2020-02-09,35.0
10808,Premium Gas,2020-02-10,73.0
10808,Premium Gas,2020-02-11,38.0
10808,Premium Gas,2020-02-12,39.0
10808,Premium Gas,2020-02-13,29.0
10808,Premium Gas,2020-02-14,104.0
10808,Premium Gas,2020-02-15,37.0
10808,Premium Gas,2020-02-16,53.0
10808,Premium Gas,2020-02-17,45.0
10808,Premium Gas,2020-02-18,89.0
10808,Premium Gas,2020-02-19,67.0
10808,Premium Gas,2020-02-20,48.0
10808,Premium Gas,2020-02-21,89.0
10808,Premium Gas,2020-02-22,81.0
10808,Premium Gas,2020-02-23,22.0
10808,Premium Gas,2020-02-24,31.0
10808,Premium Gas,2020-02-25,108.0
10808,Premium Gas,2020-02-26,39.0
10808,Premium Gas,2020-02-27,23.0
10808,Premium Gas,2020-02-28,67.0
10808,Premium Gas,2020-02-29,190.0
10808,Premium Gas,2020-03-01,27.0
10808,Premium Gas,2020-03-02,74.0
10808,Premium Gas,2020-03-03,89.0
10808,Premium Gas,2020-03-04,45.0
10808,Premium Gas,2020-03-05,36.0
10808,Premium Gas,2020-03-06,114.0
10808,Premium Gas,2020-03-07,12.0
10808,Premium Gas,2020-03-08,35.0
10808,Premium Gas,2020-03-09,42.0
10808,Premium Gas,2020-03-10,27.0
10808,Premium Gas,2020-03-11,30.0
10808,Premium Gas,2020-03-12,19.0
10808,Premium Gas,2020-03-13,13.0
10808,Premium Gas,2020-03-14,46.0
10808,Premium Gas,2020-03-15,28.0
10808,Premium Gas,2020-03-16,34.0
10808,Premium Gas,2020-03-17,10.0
10808,Premium Gas,2020-03-18,35.0
10808,Premium Gas,2020-03-19,29.0
10808,Premium Gas,2020-03-20,49.0
10808,Premium Gas,2020-03-21,40.0
10808,Premium Gas,2020-03-22,18.0
10808,Premium Gas,2020-03-23,34.0
10808,Premium Gas,2020-03-24,63.0
10808,Premium Gas,2020-03-25,36.0
10808,Premium Gas,2020-03-26,26.0
10808,Premium Gas,2020-03-27,39.0
10808,Premium Gas,2020-03-28,31.0
10808,Premium Gas,2020-03-29,7.0
10808,Premium Gas,2020-03-30,8.0
10808,Premium Gas,2020-03-31,25.0
10808,Premium Gas,2020-04-01,10.584
10808,Premium Gas,2020-04-02,23.18
10808,Premium Gas,2020-04-03,5.029
10808,Premium Gas,2020-04-04,29.644
10808,Premium Gas,2020-04-05,6.001
10808,Premium Gas,2020-04-06,3.554
10808,Premium Gas,2020-04-07,43.143
10808,Premium Gas,2020-04-08,44.28
10808,Premium Gas,2020-04-09,51.725
10808,Premium Gas,2020-04-10,52.361
10808,Premium Gas,2020-04-11,3.463
10808,Premium Gas,2020-04-12,24.525
10808,Premium Gas,2020-04-14,45.625
10808,Premium Gas,2020-04-15,46.458
10808,Premium Gas,2020-04-16,53.089
10808,Premium Gas,2020-04-17,27.608
10808,Premium Gas,2020-04-18,33.705
10808,Premium Gas,2020-04-19,21.808
10808,Premium Gas,2020-04-20,52.226
10808,Premium Gas,2020-04-21,55.224
10808,Premium Gas,2020-04-22,39.651
10808,Premium Gas,2020-04-23,59.522
10808,Premium Gas,2020-04-24,34.734
10808,Premium Gas,2020-04-25,22.443
10808,Premium Gas,2020-04-26,33.98
10808,Premium Gas,2020-04-27,80.741
10808,Premium Gas,2020-04-28,35.021
10808,Premium Gas,2020-04-29,90.157
10808,Premium Gas,2020-04-30,40.64
10808,Premium Gas,2020-05-01,71.48
10808,Premium Gas,2020-05-02,57.498
10808,Premium Gas,2020-05-03,63.802
10808,Premium Gas,2020-05-04,50.449
10808,Premium Gas,2020-05-05,59.033
10808,Premium Gas,2020-05-06,62.157
10808,Premium Gas,2020-05-07,65.132
10808,Premium Gas,2020-05-08,55.496
10808,Premium Gas,2020-05-09,31.562
10808,Premium Gas,2020-05-10,31.486
10808,Premium Gas,2020-05-11,34.843
10808,Premium Gas,2020-05-12,40.103
10808,Premium Gas,2020-05-13,118.242
10808,Premium Gas,2020-05-14,68.107
10808,Premium Gas,2020-05-15,32.715
10808,Premium Gas,2020-05-16,25.134
10808,Premium Gas,2020-05-17,45.048
10808,Premium Gas,2020-05-18,49.233
10808,Premium Gas,2020-05-19,46.917
10808,Premium Gas,2020-05-20,43.984
10808,Premium Gas,2020-05-21,48.962
10808,Premium Gas,2020-05-22,74.874
10808,Premium Gas,2020-05-23,76.225
10808,Premium Gas,2020-05-24,35.141
10808,Premium Gas,2020-05-25,7.045
10808,Premium Gas,2020-05-26,44.26
10808,Premium Gas,2020-05-27,11.554
10808,Premium Gas,2020-05-28,37.343
10808,Premium Gas,2020-05-29,21.597
10808,Premium Gas,2020-05-30,52.538
10808,Premium Gas,2020-05-31,23.18
10808,Premium Gas,2020-06-01,43.321
10808,Premium Gas,2020-06-02,3.629
10808,Premium Gas,2020-06-03,118.652
10808,Premium Gas,2020-06-04,37.447
10808,Premium Gas,2020-06-05,79.295
10808,Premium Gas,2020-06-06,70.348
10808,Premium Gas,2020-06-07,21.192
10808,Premium Gas,2020-06-08,62.469
10808,Premium Gas,2020-06-09,12.351
10808,Premium Gas,2020-06-10,59.379
10808,Premium Gas,2020-06-11,32.629
10808,Premium Gas,2020-06-12,75.984
10808,Premium Gas,2020-06-13,115.102
10808,Premium Gas,2020-06-14,49.28
10808,Premium Gas,2020-06-15,64.903
10808,Premium Gas,2020-06-16,35.148
10808,Premium Gas,2020-06-17,46.742
10808,Premium Gas,2020-06-18,24.405
10808,Premium Gas,2020-06-19,44.255
10808,Premium Gas,2020-06-20,58.576
10808,Premium Gas,2020-06-21,19.15
10808,Premium Gas,2020-06-22,37.727
10808,Premium Gas,2020-06-23,22.513
10808,Premium Gas,2020-06-24,48.466
10808,Premium Gas,2020-06-25,62.741
10808,Premium Gas,2020-06-26,114.406
10808,Premium Gas,2020-06-27,35.178
10808,Premium Gas,2020-06-28,38.132
10808,Premium Gas,2020-06-29,85.423
10808,Premium Gas,2020-06-30,93.211
10808,Premium Gas,2020-07-01,22.444
10808,Premium Gas,2020-07-02,53.593
10808,Premium Gas,2020-07-03,89.47
10808,Premium Gas,2020-07-04,80.316
10808,Premium Gas,2020-07-05,20.295
10808,Premium Gas,2020-07-06,67.77
10808,Premium Gas,2020-07-07,44.913
10808,Premium Gas,2020-07-08,48.025
10808,Premium Gas,2020-07-09,104.403
10808,Premium Gas,2020-07-10,51.287
10808,Premium Gas,2020-07-11,46.048
10808,Premium Gas,2020-07-12,34.972
10808,Premium Gas,2020-07-13,12.156
10808,Premium Gas,2020-07-14,45.489
10808,Premium Gas,2020-07-15,40.658
10808,Premium Gas,2020-07-16,88.934
10808,Premium Gas,2020-07-17,110.722
10808,Premium Gas,2020-07-18,104.942
10808,Premium Gas,2020-07-19,59.665
10808,Premium Gas,2020-07-20,97.419
10808,Premium Gas,2020-07-21,69.939
10808,Premium Gas,2020-07-22,61.377
10808,Premium Gas,2020-07-23,61.016
10808,Premium Gas,2020-07-24,52.585
10808,Premium Gas,2020-07-25,80.676
10808,Premium Gas,2020-07-26,43.241
10808,Premium Gas,2020-07-27,26.749
10808,Premium Gas,2020-07-28,26.409
10808,Premium Gas,2020-07-29,40.511
10808,Premium Gas,2020-07-30,67.291
10808,Premium Gas,2020-07-31,9.673
10808,Premium Gas,2020-08-01,38.473
10808,Premium Gas,2020-08-02,28.306
10808,Premium Gas,2020-08-03,46.36
10808,Premium Gas,2020-08-04,15.175
10808,Premium Gas,2020-08-05,76.487
10808,Premium Gas,2020-08-06,70.666
10808,Premium Gas,2020-08-07,89.51
10808,Premium Gas,2020-08-08,21.637
10808,Premium Gas,2020-08-09,84.461
10808,Premium Gas,2020-08-10,57.211
10808,Premium Gas,2020-08-11,65.049
10808,Premium Gas,2020-08-12,25.25
10808,Premium Gas,2020-08-13,108.502
10808,Premium Gas,2020-08-14,58.217
10808,Premium Gas,2020-08-15,57.308
10808,Premium Gas,2020-08-16,20.585
10808,Premium Gas,2020-08-17,82.23
10808,Premium Gas,2020-08-18,81.842
10808,Premium Gas,2020-08-19,86.668
10808,Premium Gas,2020-08-20,79.18
10808,Premium Gas,2020-08-21,51.278
10808,Premium Gas,2020-08-22,74.504
10808,Premium Gas,2020-08-23,13.3
10808,Premium Gas,2020-08-24,39.853
10808,Premium Gas,2020-08-25,81.066
10808,Premium Gas,2020-08-26,84.362
10808,Premium Gas,2020-08-27,80.849
10808,Premium Gas,2020-08-28,81.604
10808,Premium Gas,2020-08-29,15.548
10808,Premium Gas,2020-08-30,33.742
10808,Premium Gas,2020-08-31,94.148
10808,Premium Gas,2020-09-01,66.827
10808,Premium Gas,2020-09-02,68.518
10808,Premium Gas,2020-09-03,33.822
10808,Premium Gas,2020-09-04,54.564
10808,Premium Gas,2020-09-05,46.821
10808,Premium Gas,2020-09-06,70.076
10808,Premium Gas,2020-09-07,84.48
10808,Premium Gas,2020-09-08,131.79
10808,Premium Gas,2020-09-09,32.983
10808,Premium Gas,2020-09-10,63.127
10808,Premium Gas,2020-09-11,78.311
10808,Premium Gas,2020-09-12,36.283
10808,Premium Gas,2020-09-13,5.441
10808,Premium Gas,2020-09-14,71.642
10808,Premium Gas,2020-09-15,109.669
10808,Premium Gas,2020-09-16,60.238
10808,Premium Gas,2020-09-17,118.883
10808,Premium Gas,2020-09-18,17.645
10808,Premium Gas,2020-09-19,54.517
10808,Premium Gas,2020-09-20,54.073
10808,Premium Gas,2020-09-21,40.837
10808,Premium Gas,2020-09-22,61.326
10808,Premium Gas,2020-09-23,38.795
10808,Premium Gas,2020-09-24,105.185
10808,Premium Gas,2020-09-25,62.539
10808,Premium Gas,2020-09-26,66.532
10808,Premium Gas,2020-09-27,90.422
10808,Premium Gas,2020-09-28,22.583
10808,Premium Gas,2020-09-29,65.857
10808,Premium Gas,2020-09-30,34.555
10808,Premium Gas,2020-10-01,49.216
10808,Premium Gas,2020-10-02,116.409
10808,Premium Gas,2020-10-03,62.701
10808,Premium Gas,2020-10-04,6.539
10808,Premium Gas,2020-10-05,43.54
10808,Premium Gas,2020-10-06,42.906
10808,Premium Gas,2020-10-07,98.111
10808,Premium Gas,2020-10-08,63.887
10808,Premium Gas,2020-10-09,125.231
10808,Premium Gas,2020-10-10,105.216
10808,Premium Gas,2020-10-11,76.99
10808,Premium Gas,2020-10-12,62.059
10808,Premium Gas,2020-10-13,48.793
10808,Premium Gas,2020-10-14,46.761
10808,Premium Gas,2020-10-15,94.665
10808,Premium Gas,2020-10-16,78.121
10808,Premium Gas,2020-10-17,40.222
10808,Premium Gas,2020-10-18,59.949
10808,Premium Gas,2020-10-19,40.093
10808,Premium Gas,2020-10-20,51.606
10808,Premium Gas,2020-10-21,51.865
10808,Premium Gas,2020-10-22,6.026
10808,Premium Gas,2020-10-23,114.385
10808,Premium Gas,2020-10-24,75.805
10808,Premium Gas,2020-10-25,83.178
10808,Premium Gas,2020-10-26,25.547
10808,Premium Gas,2020-10-27,52.641
10808,Premium Gas,2020-10-28,85.483
10808,Premium Gas,2020-10-29,77.565
10808,Premium Gas,2020-10-30,75.056
10808,Premium Gas,2020-10-31,89.461
10808,Premium Gas,2020-11-01,35.389
10808,Premium Gas,2020-11-02,20.532
10808,Premium Gas,2020-11-03,71.94
10808,Premium Gas,2020-11-04,71.758
10808,Premium Gas,2020-11-05,64.693
10808,Premium Gas,2020-11-06,51.03
10808,Premium Gas,2020-11-07,125.554
10808,Premium Gas,2020-11-08,45.496
10808,Premium Gas,2020-11-09,55.166
10808,Premium Gas,2020-11-10,51.978
10808,Premium Gas,2020-11-11,57.801
10808,Premium Gas,2020-11-12,93.348
10808,Premium Gas,2020-11-13,69.936
10808,Premium Gas,2020-11-14,38.95
10808,Premium Gas,2020-11-15,21.361
10808,Premium Gas,2020-11-16,34.581
10808,Premium Gas,2020-11-17,30.186
10808,Premium Gas,2020-11-18,53.079
10808,Premium Gas,2020-11-19,21.34
10808,Premium Gas,2020-11-20,49.031
10808,Premium Gas,2020-11-21,37.782
10808,Premium Gas,2020-11-22,14.875
10808,Premium Gas,2020-11-23,73.014
10808,Premium Gas,2020-11-24,98.607
10808,Premium Gas,2020-11-25,70.56
10808,Premium Gas,2020-11-26,59.333
10808,Premium Gas,2020-11-27,106.335
10808,Premium Gas,2020-11-28,16.848
10808,Premium Gas,2020-12-02,56.977
10808,Premium Gas,2020-12-03,36.326
10808,Premium Gas,2020-12-04,78.48
10808,Premium Gas,2020-12-05,86.412
10808,Premium Gas,2020-12-06,16.941
10808,Premium Gas,2020-12-07,80.095
10808,Premium Gas,2020-12-08,43.516
10808,Premium Gas,2020-12-09,52.357
10808,Premium Gas,2020-12-10,95.185
10808,Premium Gas,2020-12-11,100.082
10808,Premium Gas,2020-12-12,50.411
10808,Premium Gas,2020-12-14,41.8
10808,Premium Gas,2020-12-15,84.399
10808,Premium Gas,2020-12-16,48.328
10808,Premium Gas,2020-12-17,35.601
10808,Premium Gas,2020-12-18,61.117
10808,Premium Gas,2020-12-19,31.604
10808,Premium Gas,2020-12-20,58.114
10808,Premium Gas,2020-12-21,73.77
10808,Premium Gas,2020-12-22,91.05
10808,Premium Gas,2020-12-23,22.365
10808,Premium Gas,2020-12-24,32.602
10808,Premium Gas,2020-12-25,18.91
10808,Premium Gas,2020-12-26,61.983
10808,Premium Gas,2020-12-27,50.395
10808,Premium Gas,2020-12-28,63.889
10808,Premium Gas,2020-12-29,44.034
10808,Premium Gas,2020-12-30,48.746
10808,Premium Gas,2020-12-31,28.512
10818,Unleaded Gas,2019-02-08,231.09
10818,Unleaded Gas,2019-02-09,1580.19
10818,Unleaded Gas,2019-02-10,1540.11
10818,Unleaded Gas,2019-02-11,1255.31
10818,Unleaded Gas,2019-02-12,1455.58
10818,Unleaded Gas,2019-02-13,1355.5
10818,Unleaded Gas,2019-02-14,1643.38
10818,Unleaded Gas,2019-02-15,2081.78
10818,Unleaded Gas,2019-02-16,1394.43
10818,Unleaded Gas,2019-02-17,2268.0
10818,Unleaded Gas,2019-02-18,1724.95
10818,Unleaded Gas,2019-02-19,1613.42
10818,Unleaded Gas,2019-02-20,1817.07
10818,Unleaded Gas,2019-02-21,2182.1
10818,Unleaded Gas,2019-02-22,1938.89
10818,Unleaded Gas,2019-02-23,1839.92
10818,Unleaded Gas,2019-02-24,2184.18
10818,Unleaded Gas,2019-02-25,1809.89
10818,Unleaded Gas,2019-02-26,1883.27
10818,Unleaded Gas,2019-02-27,2155.92
10818,Unleaded Gas,2019-02-28,2259.47
10818,Unleaded Gas,2019-03-01,2547.79
10818,Unleaded Gas,2019-03-02,2332.42
10818,Unleaded Gas,2019-03-03,2020.71
10818,Unleaded Gas,2019-03-04,1565.4
10818,Unleaded Gas,2019-03-05,1630.63
10818,Unleaded Gas,2019-03-06,2302.84
10818,Unleaded Gas,2019-03-07,2540.66
10818,Unleaded Gas,2019-03-08,2776.88
10818,Unleaded Gas,2019-03-09,2233.0
10818,Unleaded Gas,2019-03-10,2266.19
10818,Unleaded Gas,2019-03-11,1974.81
10818,Unleaded Gas,2019-03-12,1777.91
10818,Unleaded Gas,2019-03-13,1770.47
10818,Unleaded Gas,2019-03-14,1857.68
10818,Unleaded Gas,2019-03-15,1899.96
10818,Unleaded Gas,2019-03-16,1821.28
10818,Unleaded Gas,2019-03-17,1640.27
10818,Unleaded Gas,2019-03-18,1822.18
10818,Unleaded Gas,2019-03-19,1933.61
10818,Unleaded Gas,2019-03-20,2039.76
10818,Unleaded Gas,2019-03-21,1907.03
10818,Unleaded Gas,2019-03-22,2474.97
10818,Unleaded Gas,2019-03-23,1898.91
10818,Unleaded Gas,2019-03-24,1698.09
10818,Unleaded Gas,2019-03-25,1604.31
10818,Unleaded Gas,2019-03-26,1760.49
10818,Unleaded Gas,2019-03-27,2119.54
10818,Unleaded Gas,2019-03-28,2072.94
10818,Unleaded Gas,2019-03-29,2247.5
10818,Unleaded Gas,2019-03-30,2004.88
10818,Unleaded Gas,2019-03-31,2210.03
10818,Unleaded Gas,2019-04-01,1996.78
10818,Unleaded Gas,2019-04-02,2387.06
10818,Unleaded Gas,2019-04-03,1713.91
10818,Unleaded Gas,2019-04-04,2009.22
10818,Unleaded Gas,2019-04-05,2128.56
10818,Unleaded Gas,2019-04-06,1629.88
10818,Unleaded Gas,2019-04-07,1492.88
10818,Unleaded Gas,2019-04-08,1490.19
10818,Unleaded Gas,2019-04-09,1505.59
10818,Unleaded Gas,2019-04-10,2185.84
10818,Unleaded Gas,2019-04-11,1994.6
10818,Unleaded Gas,2019-04-12,1808.83
10818,Unleaded Gas,2019-04-13,1687.15
10818,Unleaded Gas,2019-04-14,1752.44
10818,Unleaded Gas,2019-04-15,1723.41
10818,Unleaded Gas,2019-04-16,1637.75
10818,Unleaded Gas,2019-04-17,2036.69
10818,Unleaded Gas,2019-04-18,1874.41
10818,Unleaded Gas,2019-04-19,1908.41
10818,Unleaded Gas,2019-04-20,1652.28
10818,Unleaded Gas,2019-04-21,1387.94
10818,Unleaded Gas,2019-04-22,1731.47
10818,Unleaded Gas,2019-04-23,1590.94
10818,Unleaded Gas,2019-04-24,1358.0
10818,Unleaded Gas,2019-04-25,2102.13
10818,Unleaded Gas,2019-04-26,2327.63
10818,Unleaded Gas,2019-04-27,1987.5
10818,Unleaded Gas,2019-04-28,1924.63
10818,Unleaded Gas,2019-04-29,1879.19
10818,Unleaded Gas,2019-04-30,2217.94
10818,Unleaded Gas,2019-05-01,1905.22
10818,Unleaded Gas,2019-05-02,2292.72
10818,Unleaded Gas,2019-05-03,2730.19
10818,Unleaded Gas,2019-05-04,2538.75
10818,Unleaded Gas,2019-05-05,2127.16
10818,Unleaded Gas,2019-05-06,2160.63
10818,Unleaded Gas,2019-05-07,2036.16
10818,Unleaded Gas,2019-05-08,2329.69
10818,Unleaded Gas,2019-05-09,2289.25
10818,Unleaded Gas,2019-05-10,2199.53
10818,Unleaded Gas,2019-05-11,1755.66
10818,Unleaded Gas,2019-05-12,1963.41
10818,Unleaded Gas,2019-05-13,1701.13
10818,Unleaded Gas,2019-05-14,2350.78
10818,Unleaded Gas,2019-05-15,2338.44
10818,Unleaded Gas,2019-05-16,2537.97
10818,Unleaded Gas,2019-05-17,2323.53
10818,Unleaded Gas,2019-05-18,2093.91
10818,Unleaded Gas,2019-05-19,2115.63
10818,Unleaded Gas,2019-05-20,2252.66
10818,Unleaded Gas,2019-05-21,2386.38
10818,Unleaded Gas,2019-05-22,2232.94
10818,Unleaded Gas,2019-05-23,2620.66
10818,Unleaded Gas,2019-05-24,2298.5
10818,Unleaded Gas,2019-05-25,1818.09
10818,Unleaded Gas,2019-05-26,1309.38
10818,Unleaded Gas,2019-05-27,1765.88
10818,Unleaded Gas,2019-05-28,2023.53
10818,Unleaded Gas,2019-05-29,2355.19
10818,Unleaded Gas,2019-05-30,2384.72
10818,Unleaded Gas,2019-05-31,2634.06
10818,Unleaded Gas,2019-06-01,2218.0
10818,Unleaded Gas,2019-06-02,2196.03
10818,Unleaded Gas,2019-06-03,2287.44
10818,Unleaded Gas,2019-06-04,355.47
10818,Unleaded Gas,2019-06-05,859.06
10818,Unleaded Gas,2019-06-06,1868.34
10818,Unleaded Gas,2019-06-07,2189.81
10818,Unleaded Gas,2019-06-08,1878.5
10818,Unleaded Gas,2019-06-09,1697.25
10818,Unleaded Gas,2019-06-10,1698.19
10818,Unleaded Gas,2019-06-11,1811.34
10818,Unleaded Gas,2019-06-12,1987.25
10818,Unleaded Gas,2019-06-13,1859.81
10818,Unleaded Gas,2019-06-14,2244.75
10818,Unleaded Gas,2019-06-15,1965.39
10818,Unleaded Gas,2019-06-16,1405.44
10818,Unleaded Gas,2019-06-17,1668.97
10818,Unleaded Gas,2019-06-18,1645.55
10818,Unleaded Gas,2019-06-19,1675.76
10818,Unleaded Gas,2019-06-20,1897.08
10818,Unleaded Gas,2019-06-21,2127.76
10818,Unleaded Gas,2019-06-22,1716.1
10818,Unleaded Gas,2019-06-23,1553.81
10818,Unleaded Gas,2019-06-24,1509.25
10818,Unleaded Gas,2019-06-25,1599.39
10818,Unleaded Gas,2019-06-26,1828.12
10818,Unleaded Gas,2019-06-27,1761.95
10818,Unleaded Gas,2019-06-28,2262.86
10818,Unleaded Gas,2019-06-29,1813.49
10818,Unleaded Gas,2019-06-30,1693.33
10818,Unleaded Gas,2019-07-01,1704.53
10818,Unleaded Gas,2019-07-02,1754.91
10818,Unleaded Gas,2019-07-03,2024.35
10818,Unleaded Gas,2019-07-04,1573.68
10818,Unleaded Gas,2019-07-05,1784.76
10818,Unleaded Gas,2019-07-06,1604.17
10818,Unleaded Gas,2019-07-07,1553.57
10818,Unleaded Gas,2019-07-08,1924.14
10818,Unleaded Gas,2019-07-09,2233.33
10818,Unleaded Gas,2019-07-10,2353.91
10818,Unleaded Gas,2019-07-11,2792.96
10818,Unleaded Gas,2019-07-12,2187.21
10818,Unleaded Gas,2019-07-13,1812.96
10818,Unleaded Gas,2019-07-14,1506.98
10818,Unleaded Gas,2019-07-15,1808.99
10818,Unleaded Gas,2019-07-16,2236.99
10818,Unleaded Gas,2019-07-17,2330.72
10818,Unleaded Gas,2019-07-18,2681.08
10818,Unleaded Gas,2019-07-19,2790.39
10818,Unleaded Gas,2019-07-20,2288.17
10818,Unleaded Gas,2019-07-21,2323.61
10818,Unleaded Gas,2019-07-22,1875.76
10818,Unleaded Gas,2019-07-23,1693.29
10818,Unleaded Gas,2019-07-24,2103.19
10818,Unleaded Gas,2019-07-25,2491.56
10818,Unleaded Gas,2019-07-26,2761.47
10818,Unleaded Gas,2019-07-27,2175.53
10818,Unleaded Gas,2019-07-28,2003.94
10818,Unleaded Gas,2019-07-29,1890.06
10818,Unleaded Gas,2019-07-30,2203.06
10818,Unleaded Gas,2019-07-31,2265.53
10818,Unleaded Gas,2019-08-01,2360.63
10818,Unleaded Gas,2019-08-02,2298.72
10818,Unleaded Gas,2019-08-03,2076.34
10818,Unleaded Gas,2019-08-04,1753.19
