Site_ID,Grade_Description,Date,Profit
10838,Midgrade Gas,2019-04-15,39.21
10838,Midgrade Gas,2019-04-16,56.34
10838,Midgrade Gas,2019-04-17,26.51
10838,Midgrade Gas,2019-04-18,43.39
10838,Midgrade Gas,2019-04-19,47.69
10838,Midgrade Gas,2019-04-21,64.26
10838,Midgrade Gas,2019-04-22,59.06
10838,Midgrade Gas,2019-04-23,20.01
10838,Midgrade Gas,2019-04-24,43.54
10838,Midgrade Gas,2019-04-25,39.61
10838,Midgrade Gas,2019-04-26,39.85
10838,Midgrade Gas,2019-04-27,60.63
10838,Midgrade Gas,2019-04-28,40.09
10838,Midgrade Gas,2019-04-29,24.29
10838,Midgrade Gas,2019-04-30,52.43
10838,Midgrade Gas,2019-05-01,17.93
10838,Midgrade Gas,2019-05-04,79.71
10838,Midgrade Gas,2019-05-06,56.25
10838,Midgrade Gas,2019-05-07,38.1
10838,Midgrade Gas,2019-05-08,21.86
10838,Midgrade Gas,2019-05-09,14.64
10838,Midgrade Gas,2019-05-10,19.58
10838,Midgrade Gas,2019-05-11,19.87
10838,Midgrade Gas,2019-05-12,17.21
10838,Midgrade Gas,2019-05-13,40.0
10838,Midgrade Gas,2019-05-14,15.98
10838,Midgrade Gas,2019-05-15,21.69
10838,Midgrade Gas,2019-05-16,52.97
10838,Midgrade Gas,2019-05-17,35.92
10838,Midgrade Gas,2019-05-18,25.57
10838,Midgrade Gas,2019-05-19,51.56
10838,Midgrade Gas,2019-05-20,23.16
10838,Midgrade Gas,2019-05-21,42.2
10838,Midgrade Gas,2019-05-22,36.3
10838,Midgrade Gas,2019-05-23,37.76
10838,Midgrade Gas,2019-05-24,29.36
10838,Midgrade Gas,2019-05-25,21.63
10838,Midgrade Gas,2019-05-26,45.11
10838,Midgrade Gas,2019-05-27,16.12
10838,Midgrade Gas,2019-05-28,25.29
10838,Midgrade Gas,2019-05-29,26.55
10838,Midgrade Gas,2019-05-30,19.89
10838,Midgrade Gas,2019-05-31,20.33
10838,Midgrade Gas,2019-06-01,12.88
10838,Midgrade Gas,2019-06-02,16.5
10838,Midgrade Gas,2019-06-03,17.98
10838,Midgrade Gas,2019-06-04,8.08
10838,Midgrade Gas,2019-06-05,30.98
10838,Midgrade Gas,2019-06-06,25.06
10838,Midgrade Gas,2019-06-07,14.32
10838,Midgrade Gas,2019-06-08,21.19
10838,Midgrade Gas,2019-06-09,15.51
10838,Midgrade Gas,2019-06-10,23.81
10838,Midgrade Gas,2019-06-11,16.92
10838,Midgrade Gas,2019-06-12,32.7
10838,Midgrade Gas,2019-06-13,2.2
10838,Midgrade Gas,2019-06-14,63.87
10838,Midgrade Gas,2019-06-15,25.48
10838,Midgrade Gas,2019-06-16,49.95
10838,Midgrade Gas,2019-06-17,11.97
10838,Midgrade Gas,2019-06-18,52.48
10838,Midgrade Gas,2019-06-19,36.07
10838,Midgrade Gas,2019-06-20,22.32
10838,Midgrade Gas,2019-06-21,36.05
10838,Midgrade Gas,2019-06-22,30.82
10838,Midgrade Gas,2019-06-23,19.07
10838,Midgrade Gas,2019-06-24,44.61
10838,Midgrade Gas,2019-06-25,49.08
10838,Midgrade Gas,2019-06-26,37.32
10838,Midgrade Gas,2019-06-27,36.9
10838,Midgrade Gas,2019-06-29,28.83
10838,Midgrade Gas,2019-06-30,33.97
10838,Midgrade Gas,2019-07-01,18.62
10838,Midgrade Gas,2019-07-02,52.23
10838,Midgrade Gas,2019-07-03,29.48
10838,Midgrade Gas,2019-07-04,12.04
10838,Midgrade Gas,2019-07-05,30.55
10838,Midgrade Gas,2019-07-06,35.68
10838,Midgrade Gas,2019-07-07,24.63
10838,Midgrade Gas,2019-07-08,13.07
10838,Midgrade Gas,2019-07-09,26.22
10838,Midgrade Gas,2019-07-10,55.72
10838,Midgrade Gas,2019-07-11,52.21
10838,Midgrade Gas,2019-07-12,48.46
10838,Midgrade Gas,2019-07-13,44.78
10838,Midgrade Gas,2019-07-14,10.79
10838,Midgrade Gas,2019-07-15,23.95
10838,Midgrade Gas,2019-07-16,18.21
10838,Midgrade Gas,2019-07-17,63.54
10838,Midgrade Gas,2019-07-19,66.72
10838,Midgrade Gas,2019-07-20,53.77
10838,Midgrade Gas,2019-07-21,39.61
10838,Midgrade Gas,2019-07-22,44.26
10838,Midgrade Gas,2019-07-23,24.6
10838,Midgrade Gas,2019-07-24,58.0
10838,Midgrade Gas,2019-07-25,63.87
10838,Midgrade Gas,2019-07-26,49.05
10838,Midgrade Gas,2019-07-27,25.04
10838,Midgrade Gas,2019-07-28,24.09
10838,Midgrade Gas,2019-07-29,47.2
10838,Midgrade Gas,2019-07-30,12.13
10838,Midgrade Gas,2019-07-31,19.23
10838,Midgrade Gas,2019-08-01,25.36
10838,Midgrade Gas,2019-08-02,22.73
10838,Midgrade Gas,2019-08-03,16.01
10838,Midgrade Gas,2019-08-04,11.48
10838,Midgrade Gas,2019-08-05,31.59
10838,Midgrade Gas,2019-08-06,20.49
10838,Midgrade Gas,2019-08-07,16.97
10838,Midgrade Gas,2019-08-08,33.79
10838,Midgrade Gas,2019-08-09,30.4
10838,Midgrade Gas,2019-08-10,28.45
10838,Midgrade Gas,2019-08-11,30.89
10838,Midgrade Gas,2019-08-12,25.93
10838,Midgrade Gas,2019-08-13,20.47
10838,Midgrade Gas,2019-08-14,19.92
10838,Midgrade Gas,2019-08-15,21.47
10838,Midgrade Gas,2019-08-16,34.8
10838,Midgrade Gas,2019-08-17,11.05
10838,Midgrade Gas,2019-08-18,14.09
10838,Midgrade Gas,2019-08-19,25.72
10838,Midgrade Gas,2019-08-20,75.17
10838,Midgrade Gas,2019-08-21,31.71
10838,Midgrade Gas,2019-08-22,48.59
10838,Midgrade Gas,2019-08-23,69.08
10838,Midgrade Gas,2019-08-24,21.94
10838,Midgrade Gas,2019-08-25,29.25
10838,Midgrade Gas,2019-08-26,39.81
10838,Midgrade Gas,2019-08-27,53.79
10838,Midgrade Gas,2019-08-28,53.53
10838,Midgrade Gas,2019-08-29,41.27
10838,Midgrade Gas,2019-08-30,63.28
10838,Midgrade Gas,2019-08-31,32.36
10838,Midgrade Gas,2019-09-01,25.41
10838,Midgrade Gas,2019-09-02,23.78
10838,Midgrade Gas,2019-09-03,35.07
10838,Midgrade Gas,2019-09-04,53.53
10838,Midgrade Gas,2019-09-05,31.79
10838,Midgrade Gas,2019-09-06,59.7
10838,Midgrade Gas,2019-09-07,41.65
10838,Midgrade Gas,2019-09-08,34.59
10838,Midgrade Gas,2019-09-09,39.51
10838,Midgrade Gas,2019-09-10,33.86
10838,Midgrade Gas,2019-09-11,14.3
10838,Midgrade Gas,2019-09-12,51.4
10838,Midgrade Gas,2019-09-13,40.18
10838,Midgrade Gas,2019-09-14,55.54
10838,Midgrade Gas,2019-09-15,39.19
10838,Midgrade Gas,2019-09-16,60.54
10838,Midgrade Gas,2019-09-18,39.47
10838,Midgrade Gas,2019-09-19,75.37
10838,Midgrade Gas,2019-09-20,65.79
10838,Midgrade Gas,2019-09-21,44.81
10838,Midgrade Gas,2019-09-22,48.12
10838,Midgrade Gas,2019-09-23,71.01
10838,Midgrade Gas,2019-09-24,18.35
10838,Midgrade Gas,2019-09-25,59.28
10838,Midgrade Gas,2019-09-26,24.04
10838,Midgrade Gas,2019-09-27,54.63
10838,Midgrade Gas,2019-09-28,53.46
10838,Midgrade Gas,2019-09-29,38.0
10838,Midgrade Gas,2019-09-30,34.86
10838,Midgrade Gas,2019-10-01,14.64
10838,Midgrade Gas,2019-10-02,50.67
10838,Midgrade Gas,2019-10-03,20.85
10838,Midgrade Gas,2019-10-04,8.68
10838,Midgrade Gas,2019-10-05,0.01
10838,Midgrade Gas,2019-10-07,0.0
10838,Midgrade Gas,2019-10-08,30.28
10838,Midgrade Gas,2019-10-09,41.83
10838,Midgrade Gas,2019-10-10,9.91
10838,Midgrade Gas,2019-10-11,15.06
10838,Midgrade Gas,2019-10-12,25.71
10838,Midgrade Gas,2019-10-13,12.02
10838,Midgrade Gas,2019-10-14,52.79
10838,Midgrade Gas,2019-10-15,54.8
10838,Midgrade Gas,2019-10-16,12.52
10838,Midgrade Gas,2019-10-17,54.87
10838,Midgrade Gas,2019-10-18,36.03
10838,Midgrade Gas,2019-10-19,35.17
10838,Midgrade Gas,2019-10-20,30.0
10838,Midgrade Gas,2019-10-21,27.59
10838,Midgrade Gas,2019-10-22,51.12
10838,Midgrade Gas,2019-10-23,46.31
10838,Midgrade Gas,2019-10-24,40.97
10838,Midgrade Gas,2019-10-25,23.56
10838,Midgrade Gas,2019-10-26,30.34
10838,Midgrade Gas,2019-10-27,20.11
10838,Midgrade Gas,2019-10-28,33.89
10838,Midgrade Gas,2019-10-29,17.09
10838,Midgrade Gas,2019-10-30,22.53
10838,Midgrade Gas,2019-10-31,33.3
10838,Midgrade Gas,2019-11-01,44.63
10838,Midgrade Gas,2019-11-02,25.38
10838,Midgrade Gas,2019-11-03,22.09
10838,Midgrade Gas,2019-11-04,37.37
10838,Midgrade Gas,2019-11-05,23.98
10838,Midgrade Gas,2019-11-06,55.7
10838,Midgrade Gas,2019-11-07,63.6
10838,Midgrade Gas,2019-11-08,30.3
10838,Midgrade Gas,2019-11-09,27.08
10838,Midgrade Gas,2019-11-10,52.47
10838,Midgrade Gas,2019-11-11,24.38
10838,Midgrade Gas,2019-11-12,33.55
10838,Midgrade Gas,2019-11-13,33.15
10838,Midgrade Gas,2019-11-14,24.01
10838,Midgrade Gas,2019-11-15,25.3
10838,Midgrade Gas,2019-11-16,31.93
10838,Midgrade Gas,2019-11-17,27.8
10838,Midgrade Gas,2019-11-18,27.52
10838,Midgrade Gas,2019-11-19,64.6
10838,Midgrade Gas,2019-11-20,48.74
10838,Midgrade Gas,2019-11-21,24.21
10838,Midgrade Gas,2019-11-22,75.72
10838,Midgrade Gas,2019-11-23,15.51
10838,Midgrade Gas,2019-11-24,35.31
10838,Midgrade Gas,2019-11-25,29.43
10838,Midgrade Gas,2019-11-26,27.02
10838,Midgrade Gas,2019-11-27,36.25
10838,Midgrade Gas,2019-11-28,5.98
10838,Midgrade Gas,2019-11-30,47.79
10838,Midgrade Gas,2019-12-01,27.59
10838,Midgrade Gas,2019-12-02,15.31
10838,Midgrade Gas,2019-12-03,45.12
10838,Midgrade Gas,2019-12-04,23.0
10838,Midgrade Gas,2019-12-05,22.0
10838,Midgrade Gas,2019-12-06,23.06
10838,Midgrade Gas,2019-12-07,23.0
10838,Midgrade Gas,2019-12-08,22.0
10838,Midgrade Gas,2019-12-09,39.0
10838,Midgrade Gas,2019-12-10,43.0
10838,Midgrade Gas,2019-12-11,34.0
10838,Midgrade Gas,2019-12-12,49.0
10838,Midgrade Gas,2019-12-13,42.0
10838,Midgrade Gas,2019-12-14,28.0
10838,Midgrade Gas,2019-12-15,51.0
10838,Midgrade Gas,2019-12-16,44.0
10838,Midgrade Gas,2019-12-17,29.0
10838,Midgrade Gas,2019-12-18,16.0
10838,Midgrade Gas,2019-12-19,44.0
10838,Midgrade Gas,2019-12-20,24.0
10838,Midgrade Gas,2019-12-21,18.0
10838,Midgrade Gas,2019-12-22,14.0
10838,Midgrade Gas,2019-12-23,15.0
10838,Midgrade Gas,2019-12-24,24.0
10838,Midgrade Gas,2019-12-26,29.0
10838,Midgrade Gas,2019-12-27,41.0
10838,Midgrade Gas,2019-12-28,29.0
10838,Midgrade Gas,2019-12-29,18.0
10838,Midgrade Gas,2019-12-30,56.0
10838,Midgrade Gas,2019-12-31,27.0
10838,Midgrade Gas,2020-01-02,54.0
10838,Midgrade Gas,2020-01-03,36.0
10838,Midgrade Gas,2020-01-04,30.0
10838,Midgrade Gas,2020-01-05,11.0
10838,Midgrade Gas,2020-01-06,17.0
10838,Midgrade Gas,2020-01-07,37.0
10838,Midgrade Gas,2020-01-08,59.0
10838,Midgrade Gas,2020-01-09,42.0
10838,Midgrade Gas,2020-01-10,35.0
10838,Midgrade Gas,2020-01-11,54.0
10838,Midgrade Gas,2020-01-12,37.0
10838,Midgrade Gas,2020-01-13,39.0
10838,Midgrade Gas,2020-01-14,28.0
10838,Midgrade Gas,2020-01-15,24.0
10838,Midgrade Gas,2020-01-16,22.0
10838,Midgrade Gas,2020-01-17,50.0
10838,Midgrade Gas,2020-01-18,38.0
10838,Midgrade Gas,2020-01-19,27.0
10838,Midgrade Gas,2020-01-20,22.0
10838,Midgrade Gas,2020-01-21,33.0
10838,Midgrade Gas,2020-01-22,35.0
10838,Midgrade Gas,2020-01-23,29.0
10838,Midgrade Gas,2020-01-24,16.0
10838,Midgrade Gas,2020-01-25,36.0
10838,Midgrade Gas,2020-01-26,28.0
10838,Midgrade Gas,2020-01-27,44.0
10838,Midgrade Gas,2020-01-28,27.0
10838,Midgrade Gas,2020-01-29,35.0
10838,Midgrade Gas,2020-01-30,28.0
10838,Midgrade Gas,2020-01-31,18.0
10838,Midgrade Gas,2020-02-01,36.0
10838,Midgrade Gas,2020-02-02,16.0
10838,Midgrade Gas,2020-02-03,22.0
10838,Midgrade Gas,2020-02-04,25.0
10838,Midgrade Gas,2020-02-05,18.0
10838,Midgrade Gas,2020-02-06,24.0
10838,Midgrade Gas,2020-02-07,11.0
10838,Midgrade Gas,2020-02-08,15.0
10838,Midgrade Gas,2020-02-09,33.0
10838,Midgrade Gas,2020-02-10,20.0
10838,Midgrade Gas,2020-02-11,28.0
10838,Midgrade Gas,2020-02-12,25.0
10838,Midgrade Gas,2020-02-13,37.0
10838,Midgrade Gas,2020-02-14,20.0
10838,Midgrade Gas,2020-02-15,19.0
10838,Midgrade Gas,2020-02-16,25.0
10838,Midgrade Gas,2020-02-17,43.0
10838,Midgrade Gas,2020-02-18,52.0
10838,Midgrade Gas,2020-02-19,40.0
10838,Midgrade Gas,2020-02-20,40.0
10838,Midgrade Gas,2020-02-21,39.0
10838,Midgrade Gas,2020-02-22,43.0
10838,Midgrade Gas,2020-02-23,41.0
10838,Midgrade Gas,2020-02-24,25.0
10838,Midgrade Gas,2020-02-25,35.0
10838,Midgrade Gas,2020-02-26,26.0
10838,Midgrade Gas,2020-02-27,34.0
10838,Midgrade Gas,2020-02-28,38.0
10838,Midgrade Gas,2020-02-29,26.0
10838,Midgrade Gas,2020-03-01,19.0
10838,Midgrade Gas,2020-03-02,40.0
10838,Midgrade Gas,2020-03-03,27.0
10838,Midgrade Gas,2020-03-04,23.0
10838,Midgrade Gas,2020-03-05,36.0
10838,Midgrade Gas,2020-03-06,29.0
10838,Midgrade Gas,2020-03-07,28.0
10838,Midgrade Gas,2020-03-08,17.0
10838,Midgrade Gas,2020-03-09,28.0
10838,Midgrade Gas,2020-03-10,11.0
10838,Midgrade Gas,2020-03-11,19.0
10838,Midgrade Gas,2020-03-12,21.0
10838,Midgrade Gas,2020-03-13,44.0
10838,Midgrade Gas,2020-03-14,20.0
10838,Midgrade Gas,2020-03-15,12.0
10838,Midgrade Gas,2020-03-16,49.0
10838,Midgrade Gas,2020-03-17,16.0
10838,Midgrade Gas,2020-03-18,36.0
10838,Midgrade Gas,2020-03-19,16.0
10838,Midgrade Gas,2020-03-20,40.0
10838,Midgrade Gas,2020-03-21,16.0
10838,Midgrade Gas,2020-03-22,10.0
10838,Midgrade Gas,2020-03-23,1.0
10838,Midgrade Gas,2020-03-24,4.0
10838,Midgrade Gas,2020-03-25,28.0
10838,Midgrade Gas,2020-03-26,6.0
10838,Midgrade Gas,2020-03-27,21.0
10838,Midgrade Gas,2020-03-28,14.0
10838,Midgrade Gas,2020-03-29,18.0
10838,Midgrade Gas,2020-03-30,16.0
10838,Midgrade Gas,2020-03-31,22.0
10838,Midgrade Gas,2020-04-01,10.4
10838,Midgrade Gas,2020-04-02,8.3
10838,Midgrade Gas,2020-04-03,13.5
10838,Midgrade Gas,2020-04-04,18.74
10838,Midgrade Gas,2020-04-05,3.97
10838,Midgrade Gas,2020-04-06,25.01
10838,Midgrade Gas,2020-04-07,12.57
10838,Midgrade Gas,2020-04-08,19.82
10838,Midgrade Gas,2020-04-09,33.11
10838,Midgrade Gas,2020-04-10,17.44
10838,Midgrade Gas,2020-04-11,8.88
10838,Midgrade Gas,2020-04-13,25.52
10838,Midgrade Gas,2020-04-14,33.44
10838,Midgrade Gas,2020-04-15,21.43
10838,Midgrade Gas,2020-04-16,27.59
10838,Midgrade Gas,2020-04-17,32.26
10838,Midgrade Gas,2020-04-18,56.54
10838,Midgrade Gas,2020-04-19,12.09
10838,Midgrade Gas,2020-04-20,22.03
10838,Midgrade Gas,2020-04-21,33.87
10838,Midgrade Gas,2020-04-22,37.66
10838,Midgrade Gas,2020-04-23,23.28
10838,Midgrade Gas,2020-04-24,1.02
10838,Midgrade Gas,2020-04-25,9.61
10838,Midgrade Gas,2020-04-26,16.41
10838,Midgrade Gas,2020-04-27,9.43
10838,Midgrade Gas,2020-04-28,15.93
10838,Midgrade Gas,2020-04-29,11.8
10838,Midgrade Gas,2020-04-30,18.32
10838,Midgrade Gas,2020-05-01,15.17
10838,Midgrade Gas,2020-05-02,24.17
10838,Midgrade Gas,2020-05-03,8.56
10838,Midgrade Gas,2020-05-04,9.36
10838,Midgrade Gas,2020-05-05,4.5
10838,Midgrade Gas,2020-05-06,19.95
10838,Midgrade Gas,2020-05-07,24.36
10838,Midgrade Gas,2020-05-08,27.07
10838,Midgrade Gas,2020-05-09,54.86
10838,Midgrade Gas,2020-05-10,29.07
10838,Midgrade Gas,2020-05-11,33.14
10838,Midgrade Gas,2020-05-12,38.43
10838,Midgrade Gas,2020-05-13,12.58
10838,Midgrade Gas,2020-05-14,27.83
10838,Midgrade Gas,2020-05-15,42.46
10838,Midgrade Gas,2020-05-16,9.18
10838,Midgrade Gas,2020-05-17,31.61
10838,Midgrade Gas,2020-05-18,38.49
10838,Midgrade Gas,2020-05-19,31.91
10838,Midgrade Gas,2020-05-20,21.51
10838,Midgrade Gas,2020-05-21,34.1
10838,Midgrade Gas,2020-05-22,21.35
10838,Midgrade Gas,2020-05-23,27.29
10838,Midgrade Gas,2020-05-24,23.75
10838,Midgrade Gas,2020-05-25,17.55
10838,Midgrade Gas,2020-05-26,71.44
10838,Midgrade Gas,2020-05-27,11.82
10838,Midgrade Gas,2020-05-28,29.44
10838,Midgrade Gas,2020-05-29,24.82
10838,Midgrade Gas,2020-05-30,21.09
10838,Midgrade Gas,2020-05-31,11.78
10838,Midgrade Gas,2020-06-01,18.86
10838,Midgrade Gas,2020-06-02,32.17
10838,Midgrade Gas,2020-06-03,27.33
10838,Midgrade Gas,2020-06-04,27.31
10838,Midgrade Gas,2020-06-05,32.59
10838,Midgrade Gas,2020-06-06,35.26
10838,Midgrade Gas,2020-06-07,21.83
10838,Midgrade Gas,2020-06-08,8.42
10838,Midgrade Gas,2020-06-09,45.54
10838,Midgrade Gas,2020-06-10,25.86
10838,Midgrade Gas,2020-06-11,8.14
10838,Midgrade Gas,2020-06-12,31.96
10838,Midgrade Gas,2020-06-13,22.18
10838,Midgrade Gas,2020-06-14,24.12
10838,Midgrade Gas,2020-06-15,33.89
10838,Midgrade Gas,2020-06-16,20.81
10838,Midgrade Gas,2020-06-17,18.92
10838,Midgrade Gas,2020-06-18,37.28
10838,Midgrade Gas,2020-06-19,23.65
10838,Midgrade Gas,2020-06-20,63.9
10838,Midgrade Gas,2020-06-21,44.8
10838,Midgrade Gas,2020-06-22,39.54
10838,Midgrade Gas,2020-06-23,10.81
10838,Midgrade Gas,2020-06-24,64.43
10838,Midgrade Gas,2020-06-25,42.65
10838,Midgrade Gas,2020-06-26,22.08
10838,Midgrade Gas,2020-06-27,41.53
10838,Midgrade Gas,2020-06-28,38.5
10838,Midgrade Gas,2020-06-29,74.74
10838,Midgrade Gas,2020-06-30,67.8
10838,Midgrade Gas,2020-07-01,68.4
10838,Midgrade Gas,2020-07-02,45.83
10838,Midgrade Gas,2020-07-04,61.66
10838,Midgrade Gas,2020-07-05,25.22
10838,Midgrade Gas,2020-07-06,18.62
10838,Midgrade Gas,2020-07-07,19.8
10838,Midgrade Gas,2020-07-08,43.35
10838,Midgrade Gas,2020-07-09,46.86
10838,Midgrade Gas,2020-07-10,56.37
10838,Midgrade Gas,2020-07-11,59.94
10838,Midgrade Gas,2020-07-12,17.94
10838,Midgrade Gas,2020-07-13,43.47
10838,Midgrade Gas,2020-07-14,42.74
10838,Midgrade Gas,2020-07-15,9.15
10838,Midgrade Gas,2020-07-16,45.01
10838,Midgrade Gas,2020-07-17,37.4
10838,Midgrade Gas,2020-07-18,31.63
10838,Midgrade Gas,2020-07-19,36.71
10838,Midgrade Gas,2020-07-20,52.87
10838,Midgrade Gas,2020-07-21,61.31
10838,Midgrade Gas,2020-07-22,19.9
10838,Midgrade Gas,2020-07-23,29.62
10838,Midgrade Gas,2020-07-24,75.4
10838,Midgrade Gas,2020-07-25,62.78
10838,Midgrade Gas,2020-07-26,28.6
10838,Midgrade Gas,2020-07-27,31.6
10838,Midgrade Gas,2020-07-28,17.78
10838,Midgrade Gas,2020-07-29,67.14
10838,Midgrade Gas,2020-07-30,66.65
10838,Midgrade Gas,2020-07-31,48.05
10838,Midgrade Gas,2020-08-01,54.72
10838,Midgrade Gas,2020-08-02,37.96
10838,Midgrade Gas,2020-08-03,68.79
10838,Midgrade Gas,2020-08-04,22.52
10838,Midgrade Gas,2020-08-05,10.08
10838,Midgrade Gas,2020-08-06,36.77
10838,Midgrade Gas,2020-08-07,23.25
10838,Midgrade Gas,2020-08-08,25.6
10838,Midgrade Gas,2020-08-09,13.66
10838,Midgrade Gas,2020-08-10,26.94
10838,Midgrade Gas,2020-08-11,35.77
10838,Midgrade Gas,2020-08-12,74.66
10838,Midgrade Gas,2020-08-13,20.06
10838,Midgrade Gas,2020-08-14,70.65
10838,Midgrade Gas,2020-08-15,70.88
10838,Midgrade Gas,2020-08-16,42.95
10838,Midgrade Gas,2020-08-17,40.8
10838,Midgrade Gas,2020-08-18,39.16
10838,Midgrade Gas,2020-08-19,49.84
10838,Midgrade Gas,2020-08-20,38.5
10838,Midgrade Gas,2020-08-21,46.38
10838,Midgrade Gas,2020-08-22,44.56
10838,Midgrade Gas,2020-08-23,44.8
10838,Midgrade Gas,2020-08-25,28.09
10838,Midgrade Gas,2020-08-26,75.26
10838,Midgrade Gas,2020-08-27,16.05
10838,Midgrade Gas,2020-08-29,15.63
10838,Midgrade Gas,2020-08-30,6.24
10838,Midgrade Gas,2020-08-31,21.13
10838,Midgrade Gas,2020-09-01,36.56
10838,Midgrade Gas,2020-09-02,29.33
10838,Midgrade Gas,2020-09-03,53.74
10838,Midgrade Gas,2020-09-04,9.48
10838,Midgrade Gas,2020-09-05,55.7
10838,Midgrade Gas,2020-09-06,42.07
10838,Midgrade Gas,2020-09-07,37.82
10838,Midgrade Gas,2020-09-08,36.26
10838,Midgrade Gas,2020-09-09,30.92
10838,Midgrade Gas,2020-09-10,41.1
10838,Midgrade Gas,2020-09-11,35.63
10838,Midgrade Gas,2020-09-12,27.91
10838,Midgrade Gas,2020-09-13,56.21
10838,Midgrade Gas,2020-09-14,64.03
10838,Midgrade Gas,2020-09-15,50.99
10838,Midgrade Gas,2020-09-16,13.99
10838,Midgrade Gas,2020-09-17,40.53
10838,Midgrade Gas,2020-09-19,39.81
10838,Midgrade Gas,2020-09-20,48.7
10838,Midgrade Gas,2020-09-21,32.32
10838,Midgrade Gas,2020-09-22,24.07
10838,Midgrade Gas,2020-09-23,54.67
10838,Midgrade Gas,2020-09-24,84.07
10838,Midgrade Gas,2020-09-26,67.29
10838,Midgrade Gas,2020-09-27,28.8
10838,Midgrade Gas,2020-09-28,52.97
10838,Midgrade Gas,2020-09-29,48.02
10838,Midgrade Gas,2020-09-30,51.09
10838,Midgrade Gas,2020-10-01,65.82
10838,Midgrade Gas,2020-10-03,54.74
10838,Midgrade Gas,2020-10-04,42.73
10838,Midgrade Gas,2020-10-05,69.08
10838,Midgrade Gas,2020-10-06,26.8
10838,Midgrade Gas,2020-10-07,83.59
10838,Midgrade Gas,2020-10-08,45.3
10838,Midgrade Gas,2020-10-09,58.49
10838,Midgrade Gas,2020-10-10,24.78
10838,Midgrade Gas,2020-10-11,82.71
10838,Midgrade Gas,2020-10-12,61.44
10838,Midgrade Gas,2020-10-13,47.65
10838,Midgrade Gas,2020-10-14,51.14
10838,Midgrade Gas,2020-10-15,44.93
10838,Midgrade Gas,2020-10-16,44.84
10838,Midgrade Gas,2020-10-17,46.53
10838,Midgrade Gas,2020-10-18,44.37
10838,Midgrade Gas,2020-10-19,39.0
10838,Midgrade Gas,2020-10-20,76.08
10838,Midgrade Gas,2020-10-21,29.84
10838,Midgrade Gas,2020-10-22,72.66
10838,Midgrade Gas,2020-10-23,71.26
10838,Midgrade Gas,2020-10-24,52.04
10838,Midgrade Gas,2020-10-25,42.79
10838,Midgrade Gas,2020-10-26,53.24
10838,Midgrade Gas,2020-10-27,81.4
10838,Midgrade Gas,2020-10-28,72.32
10838,Midgrade Gas,2020-10-29,78.27
10838,Midgrade Gas,2020-10-30,42.04
10838,Midgrade Gas,2020-11-01,45.75
10838,Midgrade Gas,2020-11-02,10.34
10838,Midgrade Gas,2020-11-03,47.98
10838,Midgrade Gas,2020-11-04,57.39
10838,Midgrade Gas,2020-11-05,19.98
10838,Midgrade Gas,2020-11-06,17.75
10838,Midgrade Gas,2020-11-07,23.53
10838,Midgrade Gas,2020-11-08,47.59
10838,Midgrade Gas,2020-11-09,51.59
10838,Midgrade Gas,2020-11-10,42.03
10838,Midgrade Gas,2020-11-11,8.46
10838,Midgrade Gas,2020-11-12,45.11
10838,Midgrade Gas,2020-11-13,37.65
10838,Midgrade Gas,2020-11-14,45.15
10838,Midgrade Gas,2020-11-15,29.18
10838,Midgrade Gas,2020-11-16,63.25
10838,Midgrade Gas,2020-11-17,53.15
10838,Midgrade Gas,2020-11-18,51.02
10838,Midgrade Gas,2020-11-19,69.16
10838,Midgrade Gas,2020-11-20,54.89
10838,Midgrade Gas,2020-11-21,85.6
10838,Midgrade Gas,2020-11-22,44.73
10838,Midgrade Gas,2020-11-23,49.32
10838,Midgrade Gas,2020-11-24,66.59
10838,Midgrade Gas,2020-11-25,55.24
10838,Midgrade Gas,2020-11-28,46.45
10838,Midgrade Gas,2020-11-29,31.74
10838,Midgrade Gas,2020-11-30,85.62
10838,Midgrade Gas,2020-12-01,82.73
10838,Midgrade Gas,2020-12-02,20.01
10838,Midgrade Gas,2020-12-03,29.86
10838,Midgrade Gas,2020-12-04,72.52
10838,Midgrade Gas,2020-12-05,73.23
10838,Midgrade Gas,2020-12-06,65.59
10838,Midgrade Gas,2020-12-07,57.82
10838,Midgrade Gas,2020-12-09,14.53
10838,Midgrade Gas,2020-12-10,35.21
10838,Midgrade Gas,2020-12-11,75.66
10838,Midgrade Gas,2020-12-12,48.08
10838,Midgrade Gas,2020-12-13,30.35
10838,Midgrade Gas,2020-12-14,78.19
10838,Midgrade Gas,2020-12-15,22.07
10838,Midgrade Gas,2020-12-16,48.28
10838,Midgrade Gas,2020-12-17,83.21
10838,Midgrade Gas,2020-12-18,74.93
10838,Midgrade Gas,2020-12-19,58.89
10838,Midgrade Gas,2020-12-20,24.47
10838,Midgrade Gas,2020-12-21,25.41
10838,Midgrade Gas,2020-12-22,75.23
10838,Midgrade Gas,2020-12-23,46.34
10838,Midgrade Gas,2020-12-24,32.95
10838,Midgrade Gas,2020-12-26,46.04
10838,Midgrade Gas,2020-12-27,19.62
10838,Midgrade Gas,2020-12-28,33.23
10838,Midgrade Gas,2020-12-29,16.3
10838,Midgrade Gas,2020-12-30,18.72
10838,Midgrade Gas,2020-12-31,21.22
10838,Premium Gas,2019-01-01,25.11
10838,Premium Gas,2019-01-02,22.36
10838,Premium Gas,2019-01-03,32.81
10838,Premium Gas,2019-01-04,78.73
